depart,destination,durée
SAINT-COULITZ,SAINT-THOIS,1619.6
QUESTEMBERT,MISSIRIAC,1619.6
LIVRÉ-SUR-CHANGEON,FOUGÈRES,1619.5
PLOUAY,LIGNOL,1619.5
DOMAGNÉ,BALAZÉ,1619.5
MARTIGNÉ-FERCHAUD,LA BOSSE-DE-BRETAGNE,1619.5
LANVAUDAN,MESLAN,1619.5
THORIGNÉ-FOUILLARD,VIEUX-VY-SUR-COUESNON,1619.5
TRÉMARGAT,CORLAY,1619.5
PLOUIDER,KERSAINT-PLABENNEC,1619.4
LIVRÉ-SUR-CHANGEON,SAINT-MARC-LE-BLANC,1619.4
PENGUILY,HÉNON,1619.4
LA BAUSSAINE,SAINT-MADEN,1619.4
ARZANO,LE FAOUËT,1619.4
GUENROC,CARDROC,1619.4
SAINT-JUST,SAINT-VINCENT-SUR-OUST,1619.4
VIGNOC,SAINT-GILLES,1619.4
SAINT-GILLES,SAINT-GONLAY,1619.3
SAINT-THURIEN,MOËLAN-SUR-MER,1619.3
PLOËRDUT,INGUINIEL,1619.2
BRÉHAND,PLOUFRAGAN,1619.2
LOUVIGNÉ-DE-BAIS,VAL-D'IZÉ,1619.2
SAINT-PÈRE-MARC-EN-POULET,AUCALEUC,1619.2
SAINT-LAUNEUC,LE CROUAIS,1619.2
QUEMPERVEN,SAINT-LAURENT,1619.2
LA LANDEC,LANDÉBIA,1619.1
CAST,EDERN,1619.1
BOURGBARRÉ,BRÉCÉ,1619.1
PLOUGASTEL-DAOULAS,LE TRÉHOU,1619.1
BULÉON,GOURHEL,1619
SAINT-GRÉGOIRE,CHÂTEAUBOURG,1619
PLOUESCAT,PLOUÉNAN,1618.9
PLESDER,LILLEMER,1618.9
BÉGARD,PONT-MELVEZ,1618.9
SENS-DE-BRETAGNE,TRÉMEHEUC,1618.9
SAINT-LORMEL,PLÉVENON,1618.9
LANDUDAL,CONCARNEAU,1618.8
HÉNANSAL,HILLION,1618.8
SAULNIÈRES,FORGES-LA-FORÊT,1618.8
LE CROISTY,INGUINIEL,1618.8
SURZUR,LA ROCHE-BERNARD,1618.8
ROSPEZ,PLEUMEUR-GAUTIER,1618.7
QUINTIN,SAINT-PÉVER,1618.7
SAINT-AUBIN-DU-CORMIER,SAINT-HILAIRE-DES-LANDES,1618.7
TRÉDARZEC,PLOUÉZEC,1618.7
SAINT-AUBIN-DES-LANDES,BOISTRUDAN,1618.6
VISSEICHE,LA COUYÈRE,1618.6
SENVEN-LÉHART,PABU,1618.6
TRÉVÉRIEN,SAINT-MADEN,1618.6
LE JUCH,PLONÉOUR-LANVERN,1618.6
NOYAL-SUR-VILAINE,MELESSE,1618.6
BOLAZEC,PLOUÉGAT-MOYSAN,1618.5
GESTEL,GUILLIGOMARC'H,1618.5
LOC-EGUINER,TAULÉ,1618.5
PÉNESTIN,LE GUERNO,1618.5
LA CHAPELLE-DES-FOUGERETZ,MONTREUIL-SUR-ILLE,1618.5
TRÉVRON,PLEUDIHEN-SUR-RANCE,1618.5
PLONÉIS,PLOUHINEC,1618.4
BILLÉ,DOURDAIN,1618.4
MEUCON,CRACH,1618.4
ELVEN,PLESCOP,1618.3
COURNON,SAINT-JACUT-LES-PINS,1618.3
LANNEBERT,BRÉLIDY,1618.2
PLOUGRESCANT,PLOËZAL,1618.2
LA BOSSE-DE-BRETAGNE,VERN-SUR-SEICHE,1618.2
NOYAL-MUZILLAC,MALANSAC,1618.2
SAINT-JACUT-LES-PINS,COURNON,1618.2
VEZIN-LE-COQUET,SAINT-GONDRAN,1618.2
MESLAN,GOURIN,1618.2
LES BRULAIS,GUIGNEN,1618.2
SAINT-CARREUC,GAUSSON,1618.2
BRINGOLO,LANDEBAËRON,1618.1
TRÉMUSON,PLOUHA,1618.1
ÉRÉAC,MÉDRÉAC,1618.1
VERGÉAL,LE PERTRE,1618.1
PLESTAN,LA BOUILLIE,1618.1
LA MALHOURE,SAINT-DENOUAL,1618
SAINT-BRANDAN,POMMERET,1618
ERDEVEN,LANDÉVANT,1618
PÉDERNEC,LANVELLEC,1618
BOURG-DES-COMPTES,LALLEU,1617.9
PLEUMEUR-GAUTIER,ROSPEZ,1617.9
YVIAS,SAINT-JEAN-KERDANIEL,1617.8
LÉZARDRIEUX,LANLOUP,1617.8
SIZUN,LANDERNEAU,1617.8
LANDÉBIA,AUCALEUC,1617.7
SAINT-GUINOUX,AUCALEUC,1617.7
MOULINS,RETIERS,1617.7
DOMAGNÉ,BRIE,1617.6
ÉRÉAC,LOSCOUËT-SUR-MEU,1617.6
ÉRÉAC,MÉGRIT,1617.6
GUIMILIAU,TRÉFLÉVÉNEZ,1617.6
LANGAN,MORDELLES,1617.6
PLOUGONVEN,PLEYBER-CHRIST,1617.6
GUERLÉDAN,GAUSSON,1617.5
SAINT-GEORGES-DE-GRÉHAIGNE,BROUALAN,1617.5
VEZIN-LE-COQUET,NOUVOITOU,1617.5
CHANTELOUP,LA DOMINELAIS,1617.5
PLÉGUIEN,PLEUDANIEL,1617.5
SAINT-MICHEL-EN-GRÈVE,TRÉGASTEL,1617.5
PLOUNÉVEZ-LOCHRIST,LOC-BRÉVALAIRE,1617.4
BROUALAN,DINGÉ,1617.4
SAINT-JUDOCE,PLEUDIHEN-SUR-RANCE,1617.4
LA COUYÈRE,NOYAL-CHÂTILLON-SUR-SEICHE,1617.4
BAUD,CAUDAN,1617.4
PLUNERET,SAINT-PIERRE-QUIBERON,1617.4
PLOUGUERNEAU,MILIZAC-GUIPRONVEL,1617.4
ELLIANT,QUIMPER,1617.4
GOVEN,BOURGBARRÉ,1617.3
TRESBUF,SAINT-MALO-DE-PHILY,1617.3
LIGNOL,LANVAUDAN,1617.3
NOUVOITOU,VEZIN-LE-COQUET,1617.3
BULAT-PESTIVIEN,TRÉGLAMUS,1617.3
BULAT-PESTIVIEN,PABU,1617.3
LOCARN,PLOUNÉVÉZEL,1617.3
LALLEU,BOURG-DES-COMPTES,1617.3
MEILLAC,SAINT-HÉLEN,1617.3
SAINT-CARREUC,LANGUEUX,1617.3
VIEUX-VY-SUR-COUESNON,LES PORTES DU COGLAIS,1617.2
LA FOREST-LANDERNEAU,SAINT-MÉEN,1617.2
AUCALEUC,SAINT-PÔTAN,1617.2
PORT-LAUNAY,SAINT-URBAIN,1617.1
SAINT-JEAN-KERDANIEL,PLAINE-HAUTE,1617.1
GARLAN,SAINT-POL-DE-LÉON,1617.1
KERMARIA-SULARD,COATASCORN,1617
LE TRÉHOU,BRASPARTS,1617
CLÉGUÉREC,LANGOËLAN,1617
LA VICOMTÉ-SUR-RANCE,TRÉFUMEL,1617
SAINTE-SÈVE,SAINT-JEAN-DU-DOIGT,1617
PLUNERET,ELVEN,1617
TRÉGLAMUS,BULAT-PESTIVIEN,1617
PLEURTUIT,CANCALE,1617
LA CHÈZE,FORGES DE LANOUÉE,1617
SAINT-RIEUL,SAINT-MAUDEZ,1617
MOHON,SAINT-LÉRY,1616.9
NOYAL-SOUS-BAZOUGES,DOL-DE-BRETAGNE,1616.9
SAINT-QUAY-PERROS,SAINT-LAURENT,1616.9
SAINT-MALO-DE-BEIGNON,BLÉRUAIS,1616.9
CINTRÉ,IFFENDIC,1616.9
LA GACILLY,ALLAIRE,1616.9
ÎLE-TUDY,PLOVAN,1616.8
SAINT-ARMEL,PLOUGOUMELEN,1616.8
PLOUGONVEN,SAINT-MARTIN-DES-CHAMPS,1616.8
SAINT-ARMEL,PLOUGOUMELEN,1616.8
PLAINTEL,COËTMIEUX,1616.7
CREVIN,ESSÉ,1616.7
TAILLIS,ROMAGNÉ,1616.7
LANCIEUX,VILDÉ-GUINGALAN,1616.7
LOTHEY,ROSNOËN,1616.7
PLOUVORN,LA ROCHE-MAURICE,1616.7
AUBIGNÉ,CESSON-SÉVIGNÉ,1616.7
LESNEVEN,LANDÉDA,1616.6
SAINT-THUAL,SAINT-HÉLEN,1616.6
MAEN ROCH,PARIGNÉ,1616.6
PLÉSIDY,COHINIAC,1616.6
SAINT-PÈRE-MARC-EN-POULET,LANGUENAN,1616.5
PLUNERET,TREFFLÉAN,1616.5
CORLAY,TRÉMARGAT,1616.5
ALLINEUC,CANIHUEL,1616.5
PLEUCADEUC,LA VRAIE-CROIX,1616.5
DINARD,AUCALEUC,1616.5
PLAINTEL,PLÉMY,1616.4
RANNÉE,PIRÉ-CHANCÉ,1616.4
BRASPARTS,LE TRÉHOU,1616.4
SAINT-MARCEL,LARRÉ,1616.4
CONCARNEAU,LANDRÉVARZEC,1616.4
SAINT-CARADEC,GAUSSON,1616.4
LA VRAIE-CROIX,PÉAULE,1616.3
ROMILLÉ,BOISGERVILLY,1616.3
LANDÉBIA,PLÉLAN-LE-PETIT,1616.3
RUNAN,PLOUGRESCANT,1616.3
PLEYBER-CHRIST,LOQUEFFRET,1616.3
LOSCOUËT-SUR-MEU,ÉRÉAC,1616.3
SAINT-PÔTAN,QUÉVERT,1616.3
RENNES,GOVEN,1616.2
SENS-DE-BRETAGNE,MAEN ROCH,1616.2
LA VICOMTÉ-SUR-RANCE,SAINT-LUNAIRE,1616.2
SAINT-NOLFF,PLEUCADEUC,1616.2
INGUINIEL,LE CROISTY,1616.2
SAINT-PERREUX,SIXT-SUR-AFF,1616.1
COMBLESSAC,BAINS-SUR-OUST,1616.1
LES IFFS,SAINT-GILLES,1616.1
QUESSOY,TRÉMUSON,1616.1
SAINT-ABRAHAM,QUESTEMBERT,1616.1
MONTREUIL-SOUS-PÉROUSE,DOMALAIN,1616.1
PIRÉ-CHANCÉ,RANNÉE,1616
LANDEBAËRON,BRINGOLO,1616
SAINT-HÉLEN,BRUSVILY,1616
TRÉGARVAN,KERLAZ,1616
CORPS-NUDS,MOULINS,1616
ROSNOËN,LOTHEY,1616
SAINT-GILLES,VIGNOC,1616
MONTERBLANC,SAINT-ALLOUESTRE,1616
GAUSSON,SAINT-BRANDAN,1616
PLOUÉGAT-MOYSAN,HENVIC,1615.9
LA TRINITÉ-PORHOËT,CRÉDIN,1615.9
SAINT-RIVOAL,LENNON,1615.9
FEINS,LA CHAPELLE-CHAUSSÉE,1615.8
TREFFLÉAN,ROCHEFORT-EN-TERRE,1615.8
COADOUT,PLÉLO,1615.8
BÉNODET,SAINT-JEAN-TROLIMON,1615.8
CHERRUEIX,PLEUDIHEN-SUR-RANCE,1615.8
GUILLAC,LE COURS,1615.8
SAINT-HILAIRE-DES-LANDES,SAINT-AUBIN-DU-CORMIER,1615.8
PLOUGONVER,BOURBRIAC,1615.7
PLOUNÉVEZ-MOËDEC,KERMOROC'H,1615.7
FRÉHEL,PLANCOËT,1615.7
SAINT-MARCAN,SAINT-GUINOUX,1615.7
LA GRÉE-SAINT-LAURENT,CARO,1615.7
BRUC-SUR-AFF,SAINTE-MARIE,1615.6
LANGOAT,LÉZARDRIEUX,1615.6
LA CHAPELLE-SAINT-AUBERT,TAILLIS,1615.6
SÉNÉ,DAMGAN,1615.6
SAINT-GUYOMARD,SAINT-AVÉ,1615.6
MINIAC-MORVAN,SAINT-COULOMB,1615.5
LE GUERNO,PÉNESTIN,1615.5
SAINT-DOMINEUC,SAINT-MÉDARD-SUR-ILLE,1615.5
ÉRÉAC,LAURENAN,1615.5
PLOUÉGAT-MOYSAN,PLOURIN-LÈS-MORLAIX,1615.5
BRANDIVY,BIGNAN,1615.5
SAINT-GEORGES-DE-GRÉHAIGNE,BAZOUGES-LA-PÉROUSE,1615.4
MORÉAC,PONTIVY,1615.4
SAINT-JEAN-KERDANIEL,YVIAS,1615.4
TRÉGUENNEC,PLOUHINEC,1615.4
PLOUHA,TRÉMUSON,1615.4
PLABENNEC,GUISSÉNY,1615.4
PLOUNÉVEZ-QUINTIN,TREFFRIN,1615.4
TRÉDION,MONTERTELOT,1615.4
KERGRIST,CLÉGUÉREC,1615.4
LANNEBERT,PLOUISY,1615.3
LE PERTRE,VERGÉAL,1615.3
SAINT-THURIAL,PAIMPONT,1615.3
ARGENTRÉ-DU-PLESSIS,SERVON-SUR-VILAINE,1615.3
CHÂTILLON-EN-VENDELAIS,FLEURIGNÉ,1615.3
MONTAUBAN-DE-BRETAGNE,LE QUIOU,1615.3
SAINT-COULITZ,LANDUDAL,1615.3
LANGOUET,LE RHEU,1615.3
SAINT-DIVY,KERNILIS,1615.3
TRÉGASTEL,CAMLEZ,1615.3
GUENGAT,CAST,1615.3
ÉVRIGUET,MUEL,1615.2
SAINT-DERRIEN,KERSAINT-PLABENNEC,1615.2
SAINT-CONNAN,SAINT-MAYEUX,1615.2
SAINT-GILLES-VIEUX-MARCHÉ,LOUDÉAC,1615.2
PARTHENAY-DE-BRETAGNE,SAINT-PERN,1615.2
PLUMÉLIAU-BIEUZY,GUELTAS,1615.2
TRÉGOMEUR,LANLOUP,1615.1
RADENAC,SAINT-MALO-DES-TROIS-FONTAINES,1615.1
LANGUEUX,PLOURHAN,1615.1
LANMEUR,PLOUZÉLAMBRE,1615.1
LE MINIHIC-SUR-RANCE,PLANCOËT,1615
LE LOROUX,SAINT-SAUVEUR-DES-LANDES,1615
PLOMEUR,PLONÉIS,1615
SAINT-GUINOUX,LANGUENAN,1615
MÉZIÈRES-SUR-COUESNON,SAINT-GERMAIN-SUR-ILLE,1615
SAINT-GERMAIN-SUR-ILLE,RENNES,1614.9
DOURDAIN,ROMAGNÉ,1614.9
GUELTAS,RADENAC,1614.9
PLÉNEUF-VAL-ANDRÉ,PLÉVENON,1614.9
CAMPÉNÉAC,SÉRENT,1614.9
LA ROCHE-MAURICE,COMMANA,1614.8
PLOUGONVEN,PLOUÉGAT-GUÉRAND,1614.8
LE HINGLÉ,BEAUSSAIS-SUR-MER,1614.7
YVIAS,TRÉGUIER,1614.7
PONTIVY,MORÉAC,1614.7
BEUZEC-CAP-SIZUN,POULDREUZIC,1614.7
BEAUSSAIS-SUR-MER,SAINT-MÉLOIR-DES-ONDES,1614.7
LA CHAPELLE-JANSON,CHÂTILLON-EN-VENDELAIS,1614.7
COHINIAC,PLÉSIDY,1614.6
PANCÉ,CHANTEPIE,1614.6
PLEUGUENEUC,QUÉVERT,1614.6
ILLIFAUT,QUÉDILLAC,1614.6
MONTERTELOT,GUILLIERS,1614.5
BILLIO,RÉGUINY,1614.4
NEULLIAC,SAINT-MAUDAN,1614.4
MAËL-PESTIVIEN,KERPERT,1614.4
YVIGNAC-LA-TOUR,PLOUASNE,1614.4
COMMANA,LANNEUFFRET,1614.4
FOUGÈRES,LIVRÉ-SUR-CHANGEON,1614.4
MORÉAC,JOSSELIN,1614.3
SAINT-JOUAN-DE-L'ISLE,SAINT-LAUNEUC,1614.3
BEAUCÉ,POILLEY,1614.3
MEUCON,SURZUR,1614.3
ROSPEZ,PLOUGRESCANT,1614.2
LANVELLEC,BOTSORHEL,1614.2
MERDRIGNAC,LA CHÈZE,1614.2
BRANDÉRION,CALAN,1614.2
PLEYBER-CHRIST,GUIMAËC,1614.2
PÉAULE,PLUHERLIN,1614.2
PLEUDIHEN-SUR-RANCE,TRÉVRON,1614.2
PLEUMEUR-BODOU,TRÉVOU-TRÉGUIGNEC,1614.2
CAMLEZ,TRÉGASTEL,1614.2
LANGOLEN,SAINT-YVI,1614.1
SAINT-GONDRAN,L'HERMITAGE,1614.1
PLOUMAGOAR,TRÉGUIDEL,1614.1
GUER,LES FOUGERÊTS,1614.1
CHÂTELAUDREN-PLOUAGAT,SAINT-CLET,1614.1
VIGNOC,L'HERMITAGE,1614.1
LANGONNET,SPÉZET,1614.1
PLÉGUIEN,PLOUISY,1614.1
SAINT-ONEN-LA-CHAPELLE,IRODOUËR,1614
RIEUX,MARZAN,1614
RUFFIAC,PLUHERLIN,1614
ARZAL,THÉHILLAC,1614
SAINT-JOUAN-DES-GUÉRETS,SAINT-CARNÉ,1614
SCAËR,TRÉOGAN,1614
REDON,LANGON,1614
COATASCORN,BELLE-ISLE-EN-TERRE,1614
LOTHEY,SAINT-ELOY,1614
SAINT-ERBLON,L'HERMITAGE,1614
BONO,CAMORS,1614
LAILLÉ,TRESBUF,1613.9
PLOUASNE,LANVALLAY,1613.9
BRÉLIDY,YVIAS,1613.9
CHÂTEAULIN,DIRINON,1613.9
PLONÉIS,QUÉMÉNÉVEN,1613.8
PLONÉIS,TRÉOGAT,1613.8
SAINT-MAUGAN,SAINT-GILLES,1613.8
BULÉON,GRAND-CHAMP,1613.8
LOCUNOLÉ,MOËLAN-SUR-MER,1613.8
CLOHARS-FOUESNANT,PENMARCH,1613.8
LA SELLE-EN-LUITRÉ,SAINT-M'HERVÉ,1613.7
LARRÉ,VANNES,1613.7
BOURG-BLANC,PLOURIN,1613.7
BONO,LANDÉVANT,1613.7
MONDEVERT,LA SELLE-GUERCHAISE,1613.6
LOCTUDY,PLOVAN,1613.6
LA CHAPELLE-BOUËXIC,SAINT-MALO-DE-PHILY,1613.6
LARMOR-PLAGE,RÉDENÉ,1613.6
LOUVIGNÉ-DU-DÉSERT,FLEURIGNÉ,1613.6
MERLEVENEZ,LANVAUDAN,1613.5
SAINT-THOIS,SAINT-COULITZ,1613.5
RANNÉE,LOUVIGNÉ-DE-BAIS,1613.5
BAIS,MONTREUIL-SOUS-PÉROUSE,1613.5
SAINT-RIVOAL,LOC-EGUINER,1613.5
BOURBRIAC,PLOUGONVER,1613.4
LA CHAPELLE-SAINT-AUBERT,ROMAZY,1613.4
LE THEIL-DE-BRETAGNE,DOMAGNÉ,1613.4
SAINT-MÉLOIR-DES-BOIS,NOYAL,1613.4
LANVOLLON,SAINT-ADRIEN,1613.4
LE SAINT,GUILLIGOMARC'H,1613.4
KERMOROC'H,CHÂTELAUDREN-PLOUAGAT,1613.3
SAINT-JEAN-LA-POTERIE,LA CHAPELLE-DE-BRAIN,1613.3
CHÂTEAUGIRON,SAINT-JACQUES-DE-LA-LANDE,1613.3
GRAND-CHAMP,LANDAUL,1613.3
GUILLIGOMARC'H,GESTEL,1613.3
BRASPARTS,CHÂTEAUNEUF-DU-FAOU,1613.3
PLUMERGAT,MONTERBLANC,1613.3
TRÉDARZEC,SAINT-QUAY-PERROS,1613.3
SAINT-GUYOMARD,THEIX-NOYALO,1613.3
SAINT-BRANDAN,GAUSSON,1613.2
PLAUDREN,LARRÉ,1613.2
MONTERBLANC,SURZUR,1613.2
ROMILLÉ,LA CHAPELLE-AUX-FILTZMÉENS,1613.1
SAINT-JEAN-LA-POTERIE,PÉAULE,1613.1
MISSIRIAC,QUESTEMBERT,1613.1
LAMBALLE-ARMOR,SAINT-JULIEN,1613.1
CREVIN,CESSON-SÉVIGNÉ,1613.1
